month,ticker,jobs,water_mgal
2019-07,EQT,11,184.292436
2019-07,FANG,21,376.554905
2019-07,HES,9,63.06613
2019-07,MRO,41,404.58212289200003
2019-07,MTDR,7,73.334205
2019-07,MUR,10,133.920844
2019-07,OXY,24,264.05506
2019-07,PDCE,14,130.892103
2019-07,PXD,36,607.160044
2019-07,SM,9,199.775748
2019-07,SWN,11,153.73527860000002
2019-07,XEC,7,144.845451
2019-07,XOM,69,773.4994
2019-08,APA,20,268.904221
2019-08,AR,9,143.95072122
2019-08,BP,5,88.136702
2019-08,CHK,42,561.7346312
2019-08,CLR,40,562.880257
2019-08,COP,60,670.937806
2019-08,CPE,5,62.87963
2019-08,CVX,15,328.979011
2019-08,CXO,28,507.885562
2019-08,DVN,27,298.80337566000003
2019-08,EOG,80,993.65796384
2019-08,EQT,14,312.286106
2019-08,FANG,22,435.227244
2019-08,HES,18,158.949109
2019-08,MRO,33,290.7722805046
2019-08,MTDR,14,138.711105
2019-08,MUR,11,121.271161
2019-08,OXY,61,757.279145
2019-08,PDCE,17,120.25324
2019-08,PXD,23,445.466914
2019-08,RRC,11,206.73157102
2019-08,SM,11,231.985249
2019-08,SWN,13,207.3646112
2019-08,XEC,8,95.91211
2019-08,XOM,54,772.948019
2019-09,APA,12,161.695555
2019-09,AR,10,193.50715993
2019-09,BP,20,235.775564
2019-09,CHK,37,462.541347
2019-09,CLR,20,325.314638
2019-09,COP,50,592.904982
2019-09,CPE,4,88.456315
2019-09,CRK,7,163.7688659
2019-09,CVX,30,559.647504
2019-09,CXO,26,486.746381
2019-09,DVN,43,459.89045822
2019-09,EOG,68,915.75579312
2019-09,EQT,9,170.01369
2019-09,FANG,23,528.83059673
2019-09,HES,16,119.94479
2019-09,MRO,29,322.56133932
2019-09,MTDR,7,119.839561
2019-09,MUR,16,196.252247
2019-09,OXY,52,737.006569
2019-09,PDCE,6,47.243246
2019-09,PXD,31,588.037086
2019-09,RRC,7,114.5076232
2019-09,SM,12,248.546298
2019-09,SWN,7,108.238485
2019-09,XEC,5,97.551826
2019-09,XOM,56,771.079422
2019-10,APA,22,263.82406100000003
2019-10,AR,9,153.81244443
2019-10,BP,8,106.354669
2019-10,CHK,18,201.784383
2019-10,CLR,19,212.765672
2019-10,COP,58,704.926766
2019-10,CPE,3,59.257895
2019-10,CRK,11,240.636173
2019-10,CVX,27,529.811265
2019-10,CXO,35,584.203248
2019-10,DVN,25,208.903535
2019-10,EOG,71,939.38554374
2019-10,EQT,15,266.522437
2019-10,FANG,29,613.207028
2019-10,HES,19,137.499341
2019-10,MRO,26,233.700171534
2019-10,MTDR,3,34.715832
2019-10,MUR,2,21.948748
2019-10,OXY,49,671.947458
2019-10,PXD,29,595.912296
2019-10,RRC,4,96.904344
2019-10,SM,6,130.606728
2019-10,SWN,4,74.01713
2019-10,XEC,13,241.59461
2019-10,XOM,46,734.819805
2019-11,APA,24,315.53218400000003
2019-11,AR,14,250.808331398
2019-11,BP,5,63.032239000000004
2019-11,CHK,31,382.290061
2019-11,CLR,14,136.852995
2019-11,COP,38,535.806292
2019-11,CPE,5,67.878495
2019-11,CRK,10,146.158128
2019-11,CVX,26,592.225943
2019-11,CXO,25,409.809301
2019-11,DVN,23,298.580541
2019-11,EOG,57,750.92486616
2019-11,EQT,9,222.88875
2019-11,FANG,25,516.370737
2019-11,HES,12,77.166478
2019-11,MRO,29,307.403229712
2019-11,MTDR,6,74.121988
2019-11,OXY,50,622.8005085
2019-11,PXD,29,660.346193
2019-11,SM,10,202.817667
2019-11,SWN,8,108.59605024
2019-11,XEC,10,159.63456299999999
2019-11,XOM,31,365.738207
2019-12,APA,11,157.181098
2019-12,AR,11,209.52907964000002
2019-12,BP,2,29.528555
2019-12,CHK,21,317.731206
2019-12,CLR,27,258.72556934
2019-12,COP,40,601.283876
2019-12,CPE,4,62.580325
2019-12,CRK,12,198.678454
2019-12,CVX,27,421.605806
2019-12,CXO,17,417.264525
2019-12,DVN,19,181.276746
2019-12,EOG,66,756.67760656
2019-12,EQT,11,293.263866
2019-12,FANG,21,488.381084
2019-12,HES,11,71.360329
2019-12,MRO,25,220.235208
2019-12,MTDR,5,86.947404
2019-12,OXY,49,563.860017
2019-12,PXD,32,601.173057
2019-12,RRC,5,90.95061899999999
2019-12,SM,2,37.150344
2019-12,SWN,3,50.922832
2019-12,XEC,9,140.430949
2019-12,XOM,31,519.243023
2020-01,APA,15,156.623356
2020-01,AR,10,188.32500457999998
2020-01,BP,17,206.770498
2020-01,CHK,25,333.60548
2020-01,CLR,36,376.25880002
2020-01,COP,48,698.46289
2020-01,CPE,16,200.097162
2020-01,CRK,2,41.61268
2020-01,CVX,20,368.984014
2020-01,CXO,22,399.69464899999997
2020-01,DVN,23,237.587095
2020-01,EOG,90,1229.74099178
2020-01,EQT,6,139.65147
2020-01,FANG,23,513.168209
2020-01,HES,13,117.424628
2020-01,MRO,24,245.866168
2020-01,MTDR,6,76.815984
2020-01,MUR,10,88.335071
2020-01,OVV,12,293.351219
2020-01,OXY,40,502.26507000000004
2020-01,PDCE,13,150.08666
2020-01,PXD,39,808.36168
2020-01,RRC,7,84.505055
2020-01,SWN,3,27.8784699
2020-01,XEC,10,143.402611
2020-01,XOM,37,646.251793
2020-02,APA,11,184.533228
2020-02,AR,14,254.58123894
2020-02,BP,12,133.3267
2020-02,CHK,30,405.04099
2020-02,CLR,41,472.82812612
2020-02,COP,44,602.00162
2020-02,CPE,15,199.726611
2020-02,CRK,7,141.169754
2020-02,CVX,28,450.094
2020-02,CXO,21,423.909043
2020-02,DVN,37,363.909865
2020-02,EOG,93,1233.35906442
2020-02,EQT,9,201.48538200000002
2020-02,FANG,21,485.142158
2020-02,HES,13,92.54117600000001
2020-02,MRO,36,411.286071224
2020-02,MTDR,8,161.918688
2020-02,MUR,4,42.970872
2020-02,OVV,20,398.323246
2020-02,OXY,44,484.09885199999997
2020-02,PDCE,25,208.726482
2020-02,PXD,31,565.738867
2020-02,RRC,7,84.073319
2020-02,SM,12,267.655794
2020-02,SWN,7,148.9823374
2020-02,XEC,9,157.138799
2020-02,XOM,55,1044.756526
2020-03,APA,11,197.794298
2020-03,AR,19,273.00922072
2020-03,BP,18,237.971916
2020-03,CHK,29,383.432881
2020-03,CLR,33,392.45184978
2020-03,COP,32,391.362092
2020-03,CPE,20,373.729722
2020-03,CRK,7,117.683334
2020-03,CVX,22,476.45087
2020-03,CXO,26,523.372312
2020-03,DVN,24,265.259203
2020-03,EOG,80,1006.56535056
2020-03,EQT,8,193.01415
2020-03,FANG,19,463.242978
2020-03,HES,25,171.66822600041056
2020-03,MRO,21,231.131202107
2020-03,MTDR,4,53.377458
2020-03,MUR,1,10.951424560000001
2020-03,OVV,3,82.646415
2020-03,OXY,56,560.63302841
2020-03,PDCE,32,223.261867
2020-03,PXD,35,604.521306
2020-03,RRC,14,223.844013
2020-03,SM,7,142.853004
2020-03,SWN,12,192.3084072
2020-03,XEC,9,158.690685
2020-03,XOM,65,1367.093032
2020-04,AR,16,239.43809764
2020-04,BP,19,261.371852
2020-04,CHK,18,218.36304
2020-04,CLR,3,62.987993
2020-04,COP,38,578.277774
2020-04,CPE,9,127.271176
2020-04,CRK,5,80.640403
2020-04,CVX,22,505.651307
2020-04,CXO,26,371.759769
2020-04,DVN,10,162.745985
2020-04,EOG,38,419.7196836
2020-04,EQT,12,284.538618
2020-04,FANG,6,153.166033
2020-04,HES,12,100.044381001401
2020-04,MRO,11,79.40634806
2020-04,MTDR,7,116.424354
2020-04,MUR,9,107.544019
2020-04,OVV,14,353.777426
2020-04,OXY,24,322.116722
2020-04,PDCE,10,75.885764
2020-04,PXD,20,386.525604
2020-04,RRC,4,69.83583899999999
2020-04,SM,9,176.646708
2020-04,SWN,11,235.913013
2020-04,XEC,2,38.700333
2020-04,XOM,46,920.100472
2020-05,AR,4,66.877684
2020-05,BP,5,104.47966600000001
2020-05,CHK,14,178.070298
2020-05,CVX,5,131.55114
2020-05,CXO,14,286.332319
2020-05,DVN,4,54.6175
2020-05,EOG,30,383.25986412000003
2020-05,EQT,9,196.663862
2020-05,HES,14,109.21780799999999
2020-05,MRO,1,15.043446
2020-05,MTDR,5,107.48896400000001
2020-05,PDCE,6,45.964088
2020-05,PXD,4,54.455118
2020-05,RRC,8,131.437904
2020-05,SM,5,129.26823
2020-05,SWN,7,166.63703
2020-05,XOM,10,175.995526
2020-06,AR,4,97.114277
2020-06,BP,4,48.922769
2020-06,CHK,5,57.914913
2020-06,CLR,7,96.207398
2020-06,CVX,6,139.605733
2020-06,CXO,9,171.047571
2020-06,DVN,6,78.22202200000001
2020-06,EOG,40,352.9406958
2020-06,EQT,11,245.52935399999998
2020-06,FANG,3,54.043471
2020-06,HES,6,39.164069999999995
2020-06,MTDR,3,76.783623
2020-06,OXY,3,34.404118
2020-06,PXD,5,136.367536
2020-06,RRC,5,93.17104599999999
2020-06,SM,7,138.763212
2020-06,SWN,14,258.33616
2020-06,XOM,2,47.791883999999996
2020-07,AR,3,46.661969
2020-07,CHK,6,77.91252
2020-07,CLR,7,97.045916
2020-07,CRK,4,96.1091090011846
2020-07,CVX,3,144.20175
2020-07,CXO,12,67.222273
2020-07,DVN,9,176.756811
2020-07,EOG,27,311.20569396
2020-07,EQT,6,208.48417799999999
2020-07,FANG,19,237.727744
2020-07,HES,8,64.566944
2020-07,MRO,4,62.145638999999996
2020-07,MTDR,4,97.068826
2020-07,OXY,4,14.80262
2020-07,PXD,13,248.164596
2020-07,RRC,2,16.543968
2020-07,SM,5,129.129
2020-07,SWN,10,183.11451
2020-07,XOM,15,330.450814
2020-08,AR,10,158.593073
2020-08,BP,2,47.497296000000006
2020-08,CHK,8,88.415082
2020-08,CLR,8,101.86285892000001
2020-08,COP,4,29.522984
2020-08,CRK,1,25.838402
2020-08,CVX,5,104.105862
2020-08,CXO,13,215.399394
2020-08,DVN,17,239.316251
2020-08,EOG,36,491.5689731
2020-08,EQT,6,154.961562
2020-08,FANG,13,260.479524
2020-08,HES,4,18.60586
2020-08,MRO,10,106.83110599999999
2020-08,MTDR,6,138.376964
2020-08,OVV,17,334.129681
2020-08,PXD,25,455.397465
2020-08,RRC,3,38.126492
2020-08,SM,3,80.946348
2020-08,SWN,5,98.73338799999999
2020-08,XOM,13,298.555772
2020-09,APA,1,12.87426
2020-09,AR,7,168.64674200000002
2020-09,BP,1,18.271722
2020-09,CHK,13,183.26343
2020-09,COP,26,285.46979600000003
2020-09,CPE,12,142.235019
2020-09,CRK,7,151.786208
2020-09,CVX,13,103.25801422
2020-09,CXO,15,227.605835
2020-09,DVN,16,195.356809
2020-09,EOG,45,506.64608274
2020-09,EQT,12,239.764098
2020-09,FANG,23,455.312797
2020-09,HES,4,38.394097
2020-09,HPK,3,79.601816
2020-09,MRO,18,211.476828
2020-09,MTDR,2,31.537046
2020-09,OVV,37,642.1626180000001
2020-09,OXY,12,139.467606
2020-09,PDCE,6,39.78869
2020-09,PXD,17,328.373584
2020-09,SM,8,128.948484
2020-09,SWN,9,249.94773
2020-09,XEC,7,125.71004599999999
2020-09,XOM,20,432.413428
2020-10,AR,4,96.362647
2020-10,CHK,23,272.0668608
2020-10,COP,24,296.3340960012272
2020-10,CPE,3,37.505258999999995
2020-10,CRK,8,205.67184
2020-10,CVX,15,229.53007492
2020-10,CXO,20,200.791252
2020-10,DVN,13,220.539749
2020-10,EOG,36,433.71996486
2020-10,EQT,3,95.165532
2020-10,FANG,32,668.863139
2020-10,HES,4,32.964708
2020-10,HPK,5,116.908806
2020-10,MRO,20,193.92774500000002
2020-10,MTDR,5,120.700946
2020-10,OVV,36,764.212444228
2020-10,OXY,19,148.714717
2020-10,PDCE,17,118.833369
2020-10,PXD,25,501.839023
2020-10,RRC,5,127.23420200000001
2020-10,SM,4,60.543756
2020-10,SWN,11,292.219959
2020-10,XEC,8,165.857879
2020-10,XOM,33,759.935632
2020-11,APA,2,39.704238000000004
2020-11,CHK,7,137.823042
2020-11,COP,46,613.2410900038086
2020-11,CPE,9,124.292787
2020-11,CRK,6,187.00293
2020-11,CVX,13,289.415484
2020-11,CXO,18,395.832487
2020-11,DVN,11,238.770694
2020-11,EOG,37,488.26627164
2020-11,EQT,7,203.034468
2020-11,FANG,13,222.460605
2020-11,HES,4,33.30868800035731
2020-11,MRO,19,221.254096
2020-11,OVV,24,272.116673
2020-11,OXY,25,324.655034
2020-11,PDCE,6,68.509092
2020-11,PXD,18,300.953252
2020-11,RRC,3,96.769196
2020-11,SM,8,200.198502
2020-11,SWN,7,165.09928
2020-11,XEC,7,140.967237
2020-11,XOM,27,487.469715
2020-12,APA,5,122.098494
2020-12,AR,4,84.13038
2020-12,CHK,11,175.320096
2020-12,CLR,12,93.85730522078121
2020-12,COP,72,721.44243200037
2020-12,CPE,3,40.835717
2020-12,CRK,7,227.590901
2020-12,CVX,8,132.199001
2020-12,CXO,18,363.654709
2020-12,DVN,15,285.36395854
2020-12,EOG,42,603.4576401
2020-12,EQT,9,264.45455400000003
2020-12,FANG,9,242.916277
2020-12,HES,1,11.454534
2020-12,HPK,2,33.218136
2020-12,MRO,11,128.53184199999998
2020-12,OVV,3,0.797485
2020-12,OXY,30,325.26592800000003
2020-12,PDCE,10,110.06045
2020-12,PXD,25,547.378806
2020-12,RRC,5,61.610905
2020-12,SM,9,220.41033
2020-12,XEC,4,77.0108
2020-12,XOM,24,488.269255
2021-01,APA,9,153.24573800000002
2021-01,AR,4,97.272549
2021-01,BP,6,79.426017
2021-01,CHK,12,174.79602
2021-01,CLR,29,331.74912
2021-01,COP,42,526.267534
2021-01,CPE,6,89.711165
2021-01,CRK,4,163.042294
2021-01,CVX,12,271.606476
2021-01,CXO,24,457.61668099999997
2021-01,DVN,34,502.26641966
2021-01,EOG,38,575.97953028
2021-01,EQT,10,265.207782
2021-01,FANG,18,443.664861
2021-01,HES,4,28.897912
2021-01,MRO,13,98.632708
2021-01,MTDR,5,137.805592
2021-01,MUR,5,59.970330000000004
2021-01,OVV,17,390.193309
2021-01,OXY,40,468.13709200000005
2021-01,PDCE,7,66.095382
2021-01,PXD,36,744.65093007
2021-01,RRC,5,88.487855
2021-01,SM,14,314.84229
2021-01,SWN,10,248.6481
2021-01,XEC,9,200.576438
2021-01,XOM,31,641.250754
2021-02,APA,6,93.46081
2021-02,AR,5,87.336726
2021-02,BP,7,105.38713
2021-02,CHK,5,70.285299
2021-02,CLR,19,226.099694502
2021-02,COP,35,413.869456
2021-02,CPE,2,33.83331
2021-02,CRK,6,166.593369
2021-02,CVX,11,210.779857
2021-02,DVN,35,515.676741581
2021-02,EOG,34,517.82199
2021-02,EQT,8,143.360742
2021-02,FANG,15,321.592715
2021-02,HPK,2,52.613618
2021-02,MRO,5,45.132903
2021-02,MTDR,7,184.4305726018825
2021-02,MUR,11,138.2577
2021-02,OVV,8,192.056647
2021-02,OXY,38,420.061393
2021-02,PDCE,12,67.90011
2021-02,PXD,29,571.7120219999999
2021-02,RRC,4,98.398984
2021-02,SM,8,156.38007
2021-02,SWN,6,151.74602099999998
2021-02,XEC,4,79.75245
2021-02,XOM,29,518.300664
2021-03,APA,14,150.322662
2021-03,AR,12,218.076396
2021-03,BP,19,359.6696990020405
2021-03,CHK,5,101.092866
2021-03,CLR,35,422.6417155692
2021-03,COP,49,688.5034480011348
2021-03,CPE,10,124.683006
2021-03,CRK,5,147.510207
2021-03,CVX,18,222.33115500000002
2021-03,DVN,26,392.055573239
2021-03,EOG,49,664.26486
2021-03,EQT,9,253.38251400000001
2021-03,FANG,37,686.191865
2021-03,HES,6,50.892996001087724
2021-03,HPK,4,96.571214
2021-03,MRO,15,162.507378
2021-03,MTDR,7,208.0817715826228
2021-03,MUR,3,61.001639999999995
2021-03,OVV,23,378.228535
2021-03,OXY,61,596.9075339999999
2021-03,PDCE,16,148.36947899999998
2021-03,PXD,51,1052.8178619999999
2021-03,RRC,6,130.50657
2021-03,SM,15,328.42454399999997
2021-03,SWN,13,282.256384
2021-03,XEC,11,257.841471
2021-03,XOM,28,485.645338
2021-04,APA,8,112.676116
2021-04,AR,8,134.233068
2021-04,BP,11,214.362985
2021-04,CHK,16,218.694483
2021-04,CLR,25,351.27231340000003
2021-04,COP,42,822.2308610030584
2021-04,CPE,17,231.679508
2021-04,CRK,6,157.429348
2021-04,CVX,12,260.87115700000004
2021-04,DVN,23,268.49301442399997
2021-04,EOG,45,611.998254
2021-04,EQT,1,33.218262
2021-04,FANG,28,408.58547899999996
2021-04,HES,3,32.673480000698305
2021-04,HPK,2,53.563103999999996
2021-04,MRO,19,193.33374
2021-04,MTDR,4,70.874006
2021-04,OVV,27,240.57783799999999
2021-04,OXY,39,444.718663
2021-04,PDCE,21,240.360251
2021-04,PXD,51,1085.961813
2021-04,RRC,9,132.872092
2021-04,SM,17,413.03094
2021-04,SWN,4,88.609989
2021-04,XEC,5,122.28950900000001
2021-04,XOM,40,627.4262659999999
2021-05,APA,10,192.560755
2021-05,AR,7,163.367656
2021-05,BP,8,154.057958
2021-05,CHK,14,195.066354
2021-05,CLR,21,235.35175146
2021-05,COP,52,825.2638040004126
2021-05,CPE,13,151.804268
2021-05,CRK,7,236.216831
2021-05,CVX,16,363.367748
2021-05,DVN,40,614.0002311200001
2021-05,EOG,44,652.133916
2021-05,EQT,15,289.25589
2021-05,FANG,15,254.980579
2021-05,HES,5,56.17525200120071
2021-05,HPK,2,48.972385
2021-05,MRO,32,329.046452
2021-05,MTDR,2,32.49624
2021-05,OVV,17,212.15561499999998
2021-05,OXY,35,461.30441099999996
2021-05,PDCE,10,127.97806
2021-05,PXD,56,1099.373512
2021-05,RRC,8,157.456366
2021-05,SM,12,290.120544
2021-05,SWN,10,280.414279
2021-05,XEC,12,248.0526700008951
2021-05,XOM,29,412.993316
2021-06,APA,9,136.202616
2021-06,AR,6,130.143611
2021-06,BP,4,71.395144
2021-06,CHK,7,147.3058906
2021-06,CLR,4,59.12288914
2021-06,COP,56,814.01922
2021-06,CPE,9,63.331002
2021-06,CRK,11,190.758415
2021-06,CVX,17,356.662511
2021-06,DVN,27,401.8029900009612
2021-06,EOG,56,814.554006
2021-06,EQT,5,143.069514
2021-06,FANG,16,425.468855
2021-06,HES,6,53.31731600069458
2021-06,HPK,1,29.445444
2021-06,MRO,16,184.83083
2021-06,OVV,7,159.85487
2021-06,OXY,33,497.77222
2021-06,PDCE,21,199.31726
2021-06,PXD,54,911.843359
2021-06,RRC,4,65.810304
2021-06,SM,12,295.997142
2021-06,SWN,9,178.752738
2021-06,XEC,11,215.88384200085838
2021-06,XOM,34,572.160351
2021-07,APA,14,265.74937
2021-07,BP,15,247.547044
2021-07,CHK,20,280.6093227
2021-07,CLR,23,236.16513708399998
2021-07,COP,37,414.5311620006589
2021-07,CPE,2,26.152224
2021-07,CRK,6,82.8362
2021-07,CVX,23,460.557501
2021-07,DVN,32,550.0581360014261
2021-07,EOG,44,611.995776
2021-07,EQT,8,210.582288
2021-07,FANG,23,445.597801
2021-07,HES,7,80.6463930012893
2021-07,HPK,3,75.274878
2021-07,MRO,14,129.627399
2021-07,MTDR,4,92.515193
2021-07,OVV,33,532.035981
2021-07,OXY,40,561.261696
2021-07,PDCE,12,76.52211199999999
2021-07,PXD,48,945.5462239999999
2021-07,RRC,4,76.248422
2021-07,SM,12,231.416766
2021-07,SWN,5,120.095246
2021-07,XEC,10,249.407436
2021-07,XOM,29,586.417066
2021-08,APA,5,90.897114
2021-08,AR,8,145.15837
2021-08,BP,8,217.805275
2021-08,CHK,6,109.684848
2021-08,CLR,24,216.02422428
2021-08,COP,40,728.371213
2021-08,CPE,4,65.34528
2021-08,CRK,9,237.321189
2021-08,CVX,21,153.971644
2021-08,DVN,24,326.78306499999997
2021-08,EOG,35,597.829386
2021-08,EQT,13,300.990606
2021-08,FANG,15,290.980237
2021-08,HES,11,107.76884500071043
2021-08,HPK,2,64.861648
2021-08,MRO,29,297.696773
2021-08,MTDR,9,183.608155
2021-08,OVV,11,159.27661099999997
2021-08,OXY,30,287.717698
2021-08,PDCE,17,93.976307
2021-08,PXD,51,1033.31222
2021-08,RRC,4,41.360705
2021-08,SM,10,239.136282
2021-08,SWN,6,184.14275700000002
2021-08,XEC,11,249.0264610012055
2021-08,XOM,26,474.034104
2021-09,APA,13,197.150538
2021-09,AR,8,162.505715
2021-09,BP,1,29.528576
2021-09,CHK,4,59.851764
2021-09,CLR,20,196.77876700000002
2021-09,COP,38,637.762814320498
2021-09,CRK,4,102.07226
2021-09,CVX,15,131.47409
2021-09,DVN,32,496.823078
2021-09,EOG,50,756.060522
2021-09,EQT,3,89.03134800000001
2021-09,FANG,21,434.477657
2021-09,HES,8,71.89250397153656
2021-09,HPK,3,21.926029
2021-09,MRO,30,342.236829
2021-09,OVV,11,4.384094
2021-09,OXY,29,362.99623399999996
2021-09,PDCE,15,75.876402
2021-09,PR,4,68.182716
2021-09,PXD,50,996.269491
2021-09,RRC,7,178.776848
2021-09,SM,2,32.585238
2021-09,SWN,4,103.507775
2021-09,XEC,5,112.1401580008665
2021-09,XOM,48,925.921683
2021-10,APA,4,103.490632
2021-10,AR,6,134.198734
2021-10,BP,1,37.510372
2021-10,CHK,17,222.5581592
2021-10,CLR,21,263.34290701
2021-10,COP,53,706.2460992599999
2021-10,CPE,4,29.206404
2021-10,CRK,3,43.352543999999995
2021-10,CTRA,13,287.3328278805807
2021-10,CVX,30,491.41905599999996
2021-10,DVN,28,510.960063
2021-10,EOG,57,815.263722
2021-10,EQT,8,203.704284
2021-10,FANG,30,518.570347
2021-10,HES,4,53.9834820011538
2021-10,MRO,24,231.966344
2021-10,MTDR,2,33.357841
2021-10,OVV,11,209.5583
2021-10,OXY,31,373.75392899999997
2021-10,PDCE,11,69.368673
2021-10,PXD,68,1203.154141
2021-10,RRC,6,54.415664
2021-10,SM,5,90.199746
2021-10,SWN,6,185.510078
2021-10,XOM,68,1282.012084
2021-11,APA,2,89.97219
2021-11,AR,3,52.697337000000005
2021-11,BP,2,28.041314999999997
2021-11,CHK,12,260.1629285
2021-11,CIVI,6,154.698726
2021-11,CLR,16,185.92338366
2021-11,COP,52,762.8393379604886
2021-11,CPE,4,61.484934
2021-11,CRK,5,206.160562
2021-11,CTRA,3,79.488176
2021-11,CVX,33,301.90518699999996
2021-11,DVN,25,349.333109
2021-11,EOG,52,810.169584
2021-11,EQT,4,123.03459
2021-11,FANG,26,462.539703
2021-11,HES,5,38.52798600082346
2021-11,HPK,4,99.010923
2021-11,MRO,11,81.98984899999999
2021-11,MTDR,6,112.63400899999999
2021-11,MUR,4,46.923576
2021-11,OVV,28,535.8708330000001
2021-11,OXY,23,313.815131
2021-11,PDCE,22,201.456903
2021-11,PR,4,63.870324
2021-11,PXD,38,595.761398
2021-11,RRC,2,42.592236
2021-11,SM,3,59.708166000000006
2021-11,SWN,7,195.417555
2021-11,XOM,51,845.280508
2021-12,APA,2,23.827146
2021-12,AR,7,129.186581
2021-12,BP,5,79.207165
2021-12,CHK,15,353.3992409
2021-12,CIVI,6,159.039006
2021-12,CLR,13,167.779668859
2021-12,COP,63,791.769616
2021-12,CPE,10,166.386312
2021-12,CRK,6,226.119609
2021-12,CTRA,9,210.629027
2021-12,CVX,23,550.543357
2021-12,DVN,36,462.392311
2021-12,EOG,42,595.823046
2021-12,FANG,31,343.18469
2021-12,HES,4,30.875996
2021-12,HPK,4,102.796021
2021-12,MRO,9,77.329022
2021-12,MTDR,10,224.339181
2021-12,OVV,8,45.036492
2021-12,OXY,29,452.583478
2021-12,PDCE,11,76.34661
2021-12,PR,7,135.128062
2021-12,PXD,50,959.775445
2021-12,SM,2,38.3481
2021-12,SWN,3,70.480574
2021-12,XOM,34,598.477046
2022-01,APA,2,134.01171499999998
2022-01,AR,8,174.205025
2022-01,BP,7,148.247409
2022-01,CHK,10,176.796106
2022-01,CLR,11,172.2072732
2022-01,COP,64,843.810667
2022-01,CPE,3,62.460837999999995
2022-01,CRK,5,193.814473
2022-01,CTRA,8,165.845420360773
2022-01,CVX,27,564.949234
2022-01,DVN,17,285.586141
2022-01,EOG,41,608.262984
2022-01,EQT,6,156.081492
2022-01,FANG,22,371.34074499999997
2022-01,HES,6,42.537341
2022-01,HPK,6,134.721414
2022-01,MRO,19,219.827558
2022-01,MTDR,10,217.132973
2022-01,OVV,26,362.069342
2022-01,OXY,24,421.773634
2022-01,PDCE,27,193.25259
2022-01,PR,3,79.23699
2022-01,PXD,48,798.305978
2022-01,RRC,3,62.75309
2022-01,SM,9,196.260204
2022-01,SWN,6,141.896767
2022-01,XOM,35,604.385881
2022-02,APA,4,126.264771
2022-02,AR,3,72.254926
2022-02,CHK,11,236.4498662
2022-02,CLR,17,232.18630124
2022-02,COP,79,1076.637728
2022-02,CPE,8,142.651143
2022-02,CRK,4,103.87758699999999
2022-02,CTRA,7,197.8161861819946
2022-02,CVX,21,489.863834
2022-02,DVN,22,330.153222
2022-02,EOG,55,784.440537
2022-02,EQT,8,199.619448
2022-02,FANG,20,351.486203
2022-02,HES,3,39.195330999999996
2022-02,HPK,5,96.642563
2022-02,MRO,30,436.82347599999997
2022-02,MTDR,6,133.6979230009762
2022-02,OVV,15,228.106403
2022-02,OXY,33,523.90359
2022-02,PDCE,21,167.144824
2022-02,PXD,34,544.520273
2022-02,RRC,4,89.911732
2022-02,SM,9,155.898204
2022-02,SWN,16,465.17285499999997
2022-02,XOM,39,768.328321
2022-03,APA,5,133.516135
2022-03,AR,5,109.651077
2022-03,BP,12,213.576428
2022-03,CHK,19,339.9854417
2022-03,CLR,27,332.38782038
2022-03,COP,60,935.258963
2022-03,CPE,5,75.852005
2022-03,CRK,7,191.305796
2022-03,CTRA,10,261.638538
2022-03,CVX,14,313.281026
2022-03,DVN,18,287.605349
2022-03,EOG,52,718.870866
2022-03,EQT,11,346.840956
2022-03,FANG,25,511.1226727223513
2022-03,HES,7,67.8544440014503
2022-03,HPK,4,145.533361
2022-03,MRO,20,220.764611
2022-03,MTDR,10,202.970752000827
2022-03,MUR,5,38.82889
2022-03,OVV,10,77.64116599999998
2022-03,OXY,22,391.08018059999995
2022-03,PDCE,2,54.613968
2022-03,PR,3,66.100944
2022-03,PXD,40,834.390169
2022-03,RRC,12,138.036604
2022-03,SM,7,125.343036
2022-03,SWN,13,355.340364
2022-03,XOM,38,657.124168
2022-04,APA,2,67.749721
2022-04,AR,3,66.681458
2022-04,BP,11,280.228361
2022-04,CHK,21,397.86235899999997
2022-04,CLR,12,114.483497108
2022-04,COP,62,876.2641633434819
2022-04,CPE,14,149.075406
2022-04,CRK,7,257.672287
2022-04,CTRA,7,161.5423318215455
2022-04,CVX,18,374.446205
2022-04,DVN,24,389.422433
2022-04,EOG,55,855.85374
2022-04,FANG,17,339.292869
2022-04,HES,6,47.33395800051268
2022-04,HPK,4,128.891548
2022-04,MRO,19,205.520951
2022-04,MTDR,2,41.718568000000005
2022-04,MUR,12,57.581794
2022-04,OVV,17,247.326318
2022-04,OXY,32,557.651991
2022-04,PDCE,13,175.000246
2022-04,PR,3,71.87384399999999
2022-04,PXD,48,963.90757
2022-04,RRC,3,73.493172
2022-04,SM,5,79.192974
2022-04,SWN,12,342.149085
2022-04,XOM,41,870.412005
2022-05,APA,5,119.220234
2022-05,AR,10,241.394133
2022-05,BP,12,274.21819700000003
2022-05,CHK,14,278.31287
2022-05,CIVI,1,17.403498
2022-05,CLR,20,291.0306977
2022-05,COP,63,874.1353790000001
2022-05,CPE,8,92.985128
2022-05,CRK,7,240.760648
2022-05,CTRA,8,188.8570612605132
2022-05,CVX,17,335.14885200000003
2022-05,DVN,19,313.983512
2022-05,EOG,47,534.634002
2022-05,EQT,7,217.52178037800002
2022-05,FANG,24,465.020216
2022-05,HES,4,45.5941920009745
