ticker,quarter,jobs,water_mgal,jobs_yoy,water_yoy
CLR,2016Q3,32,523.0089947,-0.40740740740740744,0.10021621338029862
CLR,2016Q4,47,751.61002505,2.357142857142857,2.195406740815326
CLR,2017Q1,64,806.5471829999999,2.2,1.0955899283424686
CLR,2017Q2,86,1188.457976,2.739130434782609,1.8307268074829768
CLR,2017Q3,84,1079.7244145883,1.625,1.0644471233379726
CLR,2017Q4,66,945.57017763,0.4042553191489362,0.25805956029803756
CLR,2018Q1,72,1034.951424,0.125,0.2831876991379936
CLR,2018Q2,115,1448.215466,0.33720930232558133,0.21856682797844273
CLR,2018Q3,88,1036.379903,0.04761904761904767,-0.04014405065095006
CLR,2018Q4,56,709.080115,-0.1515151515151515,-0.2501031316604595
CLR,2019Q1,72,922.2601609000001,0.0,-0.10888555780179299
CLR,2019Q2,86,1096.6770607973,-0.25217391304347825,-0.2427390215446712
CLR,2019Q3,94,1308.21484,0.06818181818181812,0.2622927521202618
CLR,2019Q4,60,608.34423634,0.0714285714285714,-0.14206558120728008
CLR,2020Q1,110,1241.53877592,0.5277777777777777,0.3461914853921779
CLR,2020Q2,10,159.195391,-0.8837209302325582,-0.8548384053148128
CLR,2020Q3,15,198.90877491999998,-0.8404255319148937,-0.8479540448264599
CLR,2020Q4,12,93.8573052207812,-0.8,-0.8457167839947695
CLR,2021Q1,83,980.4905300712,-0.24545454545454548,-0.21026185481428805
CLR,2021Q2,50,645.7469540000001,4.0,3.0563168942497843
CLR,2021Q3,67,648.968128364,3.466666666666667,2.2626420258483386
CLR,2021Q4,50,617.045959529,3.166666666666667,5.574298698194227
CLR,2022Q1,55,736.7813948200001,-0.3373493975903614,-0.24855837744144516
CLR,2022Q2,59,640.0370957014,0.17999999999999994,-0.008842253553394408
CLR,2022Q3,102,1306.3426873600001,0.5223880597014925,1.012953533871058
CLR,2022Q4,48,637.0656569647,-0.040000000000000036,0.03244441864748837
COP,2012Q1,210,0.827558,,
COP,2012Q2,230,30.546120000000002,,
COP,2012Q3,262,236.596114,,
COP,2012Q4,250,364.217848,,
COP,2013Q1,326,561.644434,0.5523809523809524,677.6768226517054
COP,2013Q2,312,533.458864,0.3565217391304347,16.464046628507973
COP,2013Q3,290,591.603774,0.10687022900763354,1.5004796739814585
COP,2013Q4,314,714.960546,0.256,0.9630024995370354
COP,2014Q1,296,692.48256,-0.09202453987730064,0.23295543956196307
COP,2014Q2,300,683.917132,-0.038461538461538436,0.28204286807014256
COP,2014Q3,352,1021.82995,0.21379310344827585,0.7272201343326792
COP,2014Q4,344,987.12233,0.09554140127388533,0.38066685710514725
COP,2015Q1,296,736.702952,0.0,0.06385776993430703
COP,2015Q2,226,678.740504,-0.2466666666666667,-0.007569086600977326
COP,2015Q3,182,744.919052,-0.4829545454545454,-0.27099508876207834
COP,2015Q4,172,826.955332,-0.5,-0.1622564834492195
COP,2016Q1,134,714.9673,-0.5472972972972974,-0.029503956704655554
COP,2016Q2,66,398.719658,-0.7079646017699115,-0.4125595044789018
COP,2016Q3,58,320.777148,-0.6813186813186813,-0.5693798579338791
COP,2016Q4,64,486.37735399999997,-0.627906976744186,-0.41184567632729163
COP,2017Q1,72,627.847,-0.4626865671641791,-0.12185214624501017
COP,2017Q2,94,870.893136,0.4242424242424243,1.1842242250318145
COP,2017Q3,128,1313.948242,1.206896551724138,3.096140420825738
COP,2017Q4,192,1895.43389061,2.0,2.897043879658098
COP,2018Q1,210,2158.731784,1.9166666666666665,2.4383086707430315
COP,2018Q2,184,1850.045494,0.9574468085106382,1.1243082733402092
COP,2018Q3,148,1687.711162,0.15625,0.2844578713626378
COP,2018Q4,128,1337.332628,-0.33333333333333337,-0.2944451217079317
COP,2019Q1,176,2170.8292899999997,-0.16190476190476188,0.005603987530856447
COP,2019Q2,152,2003.26061,-0.17391304347826086,0.08281694504102832
COP,2019Q3,170,1978.3356899999999,0.14864864864864868,0.17220039456016822
COP,2019Q4,136,1842.016934,0.0625,0.37738128527886317
COP,2020Q1,124,1691.826602,-0.2954545454545454,-0.22065424038939496
COP,2020Q2,38,578.277774,-0.75,-0.7113317303233951
COP,2020Q3,30,314.99278000000004,-0.8235294117647058,-0.8407789023914338
COP,2020Q4,142,1631.017618005406,0.044117647058823595,-0.11454797841429298
COP,2021Q1,126,1628.6404380011347,0.016129032258064502,-0.037347896010246906
COP,2021Q2,150,2461.513885003471,2.9473684210526314,3.25662889994363
COP,2021Q3,115,1780.665189321157,2.8333333333333335,4.653034934074225
COP,2021Q4,168,2260.8550532204886,0.18309859154929575,0.3861622512608538
COP,2022Q1,203,2855.7073579999997,0.6111111111111112,0.7534302178477592
COP,2022Q2,188,2725.8004859446337,0.2533333333333334,0.10736750361283875
COP,2022Q3,182,2549.785008,0.5826086956521739,0.4319283733356154
COP,2022Q4,185,2360.367515015,0.10119047619047628,0.0440154098568859
COP,2023Q1,164,2874.396869,-0.1921182266009852,0.006544617027246735
COP,2023Q2,205,2826.005656,0.09042553191489366,0.03676174047662917
COP,2023Q3,161,2681.1086839429963,-0.11538461538461542,0.05150382307957968
COP,2023Q4,187,2945.083933,0.0108108108108107,0.2477226170354594
COP,2024Q1,217,3504.641504,0.32317073170731714,0.21926152292924717
COP,2024Q2,239,3818.2162223,0.1658536585365853,0.35109999309215834
COP,2024Q3,208,3206.678422,0.2919254658385093,0.1960270171830818
COP,2024Q4,177,2755.0963229999998,-0.053475935828877,-0.06451008335319997
COP,2025Q1,244,4159.2881884,0.12442396313364057,0.18679419382918994
COP,2025Q2,292,4082.2306428,0.2217573221757323,0.06914601089326577
COP,2025Q3,232,3315.2417029,0.11538461538461542,0.0338553688936134
COP,2025Q4,224,3707.275312641,0.2655367231638419,0.3456064246073911
COP,2026Q1,200,3450.8814508202,-0.180327868852459,-0.17031922422579493
COP,2026Q2,202,3942.497470276,-0.3082191780821918,-0.03422961237392441
COP,2026Q3,10,235.767900881,-0.9568965517241379,-0.9288836465001141
CPE,2012Q1,1,1.032612,,
CPE,2012Q2,3,11.498956,,
CPE,2012Q3,1,8.5,,
CPE,2012Q4,2,10.857442,,
CPE,2013Q1,4,20.377698000000002,3.0,18.734128598156907
CPE,2013Q2,7,25.886434,1.3333333333333335,1.2511986305539393
CPE,2013Q3,7,32.310544,6.0,2.8012404705882354
CPE,2013Q4,10,74.59065600000001,4.0,5.8700027133462935
CPE,2014Q1,9,71.10654600000001,1.25,2.4894297677784802
CPE,2014Q2,8,47.863422,0.1428571428571428,0.8489770356164159
CPE,2014Q3,8,65.428039,0.1428571428571428,1.0249748503151168
CPE,2014Q4,7,75.37576200000001,-0.30000000000000004,0.010525527486981767
CPE,2015Q1,12,108.680544,0.33333333333333326,0.528418269676606
CPE,2015Q2,8,89.474406,0.0,0.8693691813343392
CPE,2015Q3,9,125.15903399999999,0.125,0.9129265665443527
CPE,2015Q4,6,95.981592,-0.1428571428571429,0.2733747487687088
CPE,2016Q1,10,99.47747000000001,-0.16666666666666663,-0.08468005092061359
CPE,2016Q2,5,59.103314,-0.375,-0.3394388781971909
CPE,2016Q3,9,142.07869200000002,0.0,0.1351852715641768
CPE,2016Q4,7,112.404348,0.16666666666666674,0.1711031840355388
CPE,2017Q1,8,138.433596,-0.19999999999999996,0.39160752680983935
CPE,2017Q2,12,205.27787999999998,1.4,2.4732042267545267
CPE,2017Q3,14,286.378302,0.5555555555555556,1.0156316050544723
CPE,2017Q4,18,226.54556,1.5714285714285716,1.0154519289591892
CPE,2018Q1,9,171.918329,0.125,0.24188299637900035
CPE,2018Q2,20,202.56268899999998,0.6666666666666667,-0.013226904915424886
CPE,2018Q3,19,236.50163099999997,0.3571428571428572,-0.17416358240716168
CPE,2018Q4,19,326.939037,0.05555555555555558,0.44314917052446323
CPE,2019Q1,13,205.75960400000002,0.4444444444444444,0.19684506705506677
CPE,2019Q2,18,256.172277,-0.09999999999999998,0.26465677497004414
CPE,2019Q3,12,198.787516,-0.368421052631579,-0.15946661695538145
CPE,2019Q4,12,189.716715,-0.368421052631579,-0.41971837703797976
CPE,2020Q1,51,773.553495,2.923076923076923,2.7595012818939906
CPE,2020Q2,9,127.271176,-0.5,-0.503181306383126
CPE,2020Q3,12,142.235019,0.0,-0.2844871656829798
CPE,2020Q4,15,202.633763,0.25,0.06808597755869839
CPE,2021Q1,18,248.227481,-0.6470588235294117,-0.6791075438163459
CPE,2021Q2,39,446.814778,3.333333333333333,2.510730332215992
CPE,2021Q3,6,91.497504,-0.5,-0.3567160559805598
CPE,2021Q4,18,257.07765,0.19999999999999996,0.26868122169749187
CPE,2022Q1,16,280.963986,-0.11111111111111116,0.13188106678647715
CPE,2022Q2,28,366.446977,-0.28205128205128205,-0.17986826971063163
CPE,2022Q3,42,563.172089,6.0,5.155054120383436
CPE,2022Q4,17,318.985105,-0.05555555555555558,0.24081227986952558
CPE,2023Q1,35,524.037698,1.1875,0.8651418833444369
CPE,2023Q2,32,419.233269,0.1428571428571428,0.1440489219808736
CPE,2023Q3,15,237.39910099999997,-0.6428571428571428,-0.5784608192825409
CPE,2023Q4,17,408.66089,0.0,0.28112844015083405
CPE,2024Q1,13,330.26334099999997,-0.6285714285714286,-0.36977178882271944
CRK,2012Q1,25,0.0,,
CRK,2012Q2,17,0.0,,
CRK,2012Q3,14,0.0,,
CRK,2012Q4,11,26.527129,,
CRK,2013Q1,17,66.165721,-0.31999999999999995,inf
CRK,2013Q2,21,107.01726,0.23529411764705888,inf
CRK,2013Q3,20,96.636834,0.4285714285714286,inf
CRK,2013Q4,19,90.69942,0.7272727272727273,2.4191193475931754
CRK,2014Q1,31,128.46930600000002,0.8235294117647058,0.9416293521535117
CRK,2014Q2,20,104.72296800000001,-0.04761904761904767,-0.021438523094311934
CRK,2014Q3,20,102.950604,0.0,0.06533502535896418
CRK,2014Q4,11,113.965907,-0.42105263157894735,0.2565229965086877
CRK,2015Q1,16,158.55615,-0.4838709677419355,0.23419480447726548
CRK,2015Q2,5,77.589456,-0.75,-0.25909800417421336
CRK,2015Q3,3,55.203162,-0.85,-0.4637898190475891
CRK,2015Q4,4,84.300468,-0.6363636363636364,-0.2603009951037375
CRK,2016Q2,3,63.496944,-0.8125,-0.5995302358186674
CRK,2016Q4,2,38.780154,-0.6,-0.5001878348006461
CRK,2017Q1,4,75.769302,0.33333333333333326,0.37255365915452443
CRK,2017Q2,5,99.726564,0.25,0.182989446748979
CRK,2017Q3,4,107.438518,0.33333333333333326,0.6920265957996341
CRK,2017Q4,7,174.482278,2.5,3.499267279856599
CRK,2018Q1,9,273.980544,1.25,2.6159834757353315
CRK,2018Q2,9,253.260797,0.8,1.5395520194599306
CRK,2018Q3,11,232.32110500000002,1.75,1.1623632690093513
CRK,2018Q4,6,153.56183800000002,-0.1428571428571429,-0.11990008521094608
CRK,2019Q1,7,234.150194,-0.2222222222222222,-0.14537656367307605
CRK,2019Q2,10,189.544817,0.11111111111111116,-0.251582482384749
CRK,2019Q3,11,258.2206989,0.0,0.11148188151050675
CRK,2019Q4,33,585.472755,4.5,2.8126188291650944
CRK,2020Q1,16,300.465768,1.2857142857142856,0.28321810401745817
CRK,2020Q2,5,80.640403,-0.5,-0.5745575939436001
CRK,2020Q3,12,273.73371900118457,0.09090909090909083,0.06007659404249477
CRK,2020Q4,21,620.265671,-0.36363636363636365,0.05942704541392363
CRK,2021Q1,15,477.14587,-0.0625,0.588020735859667
CRK,2021Q2,24,584.4045940000001,3.8,6.247044561520855
CRK,2021Q3,19,422.229649,0.5833333333333333,0.5424831494660429
CRK,2021Q4,14,475.63271499999996,-0.33333333333333337,-0.23317904369400455
CRK,2022Q1,16,488.99785599999996,0.06666666666666665,0.024839334771984856
CRK,2022Q2,17,583.171156,-0.29166666666666663,-0.0021105891580313063
CRK,2022Q3,18,626.201609,-0.052631578947368474,0.4830829869079136
CRK,2022Q4,19,626.173091,0.3571428571428572,0.31650551203148436
CRK,2023Q1,17,603.275414,0.0625,0.23369746226453803
CRK,2023Q2,24,932.66893769,0.41176470588235303,0.5993056722613352
CRK,2023Q3,17,631.9564330000001,-0.05555555555555558,0.009190049845432702
CRK,2023Q4,18,774.81136986,-0.052631578947368474,0.23737570489115756
CRK,2024Q1,13,395.54741858,-0.23529411764705888,-0.34433360054020035
CRK,2024Q2,13,476.447196,-0.45833333333333337,-0.48915721672896406
CRK,2024Q3,9,399.123202,-0.47058823529411764,-0.3684324090107016
CRK,2024Q4,7,321.003207,-0.6111111111111112,-0.5857014758856705
CRK,2025Q1,12,611.997574,-0.07692307692307687,0.5472167058934367
CRK,2025Q2,15,607.251943,0.15384615384615374,0.274541959944707
CRK,2025Q3,10,435.08462999999995,0.11111111111111116,0.09010107109734
